name,province,latitude,longitude
Sant'Agapito,IS,41.550000,14.216667
Sant'Angelo del Pesco,IS,41.883333,14.250000
Sant'Angelo Limosano,CB,41.700000,14.600000
Sant'Elena Sannita,IS,41.583333,14.466667
Sant'Elia a Pianisi,CB,41.621389,14.876111
Santa Croce di Magliano,CB,41.716667,14.983333
Santa Maria del Molise,IS,41.550000,14.366667
Scapoli,IS,41.616667,14.050000
Sepino,CB,41.400000,14.616667
Sessano del Molise,IS,41.633333,14.333333
Sesto Campano,IS,41.416667,14.083333
Spinete,CB,41.550000,14.483333
Tavenna,CB,41.916667,14.766667
Termoli,CB,42.002778,14.994722
Torella del Sannio,CB,41.633333,14.516667
Toro,CB,41.566667,14.766667
Trivento,CB,41.766667,14.550000
Tufara,CB,41.483333,14.950000
Ururi,CB,41.816667,15.016667
Vastogirardi,IS,41.766667,14.266667
Venafro,IS,41.483333,14.050000
Vinchiaturo,CB,41.500000,14.583333
