name,province,latitude,longitude
Occhieppo Inferiore,BI,45.551000,8.022100
Occhieppo Superiore,BI,45.566000,8.002400
Occimiano,AL,45.061111,8.508611
Odalengo Grande,AL,45.110000,8.168056
Odalengo Piccolo,AL,45.072500,8.207222
Oggebbio,VB,45.983333,8.650000
Oglianico,TO,45.342554,7.693717
Olcenengo,VC,45.366667,8.316667
Oldenico,VC,45.400000,8.383333
Oleggio,NO,45.600000,8.633333
Oleggio Castello,NO,45.749722,8.528333
Olivola,AL,45.037388,8.367527
Olmo Gentile,AT,44.586667,8.248056
Omegna,VB,45.878056,8.406944
Oncino,CN,44.683333,7.183333
Orbassano,TO,45.007263,7.536919
Orio Canavese,TO,45.329255,7.861721
Ormea,CN,44.150000,7.916667
Ornavasso,VB,45.966667,8.400000
Orsara Bormida,AL,44.690278,8.562500
Orta San Giulio,NO,45.800000,8.400000
Osasco,TO,44.849368,7.343243
Osasio,TO,44.871442,7.608024
Ostana,CN,44.692591,7.187224
Ottiglio,AL,45.055278,8.339722
Oulx,TO,45.033052,6.832510
Ovada,AL,44.639167,8.646389
Oviglio,AL,44.862222,8.488889
Ozegna,TO,45.349290,7.742524
Ozzano Monferrato,AL,45.109167,8.373056
Paderna,AL,44.821389,8.892222
Paesana,CN,44.683333,7.283333
Pagno,CN,44.611734,7.425725
Palazzo Canavese,TO,45.459259,7.978921
Palazzolo Vercellese,VC,45.183333,8.233333
Pallanzeno,VB,46.041667,8.258611
Pamparato,CN,44.283333,7.916667
Pancalieri,TO,44.833441,7.585924
Parella,TO,45.430657,7.793217
Pareto,AL,44.517500,8.382778
Parodi Ligure,AL,44.670833,8.759722
Paroldo,CN,44.433333,8.066667
Paruzzaro,NO,45.747171,8.509540
Passerano Marmorito,AT,45.056667,8.019722
Pasturana,AL,44.751667,8.750278
Pavarolo,TO,45.072466,7.834671
Pavone Canavese,TO,45.437559,7.851715
Pecetto di Valenza,AL,44.990833,8.671944
Pecetto Torinese,TO,45.016883,7.749949
Pella,NO,45.800000,8.383333
Penango,AT,45.033889,8.252778
Perletto,CN,44.600000,8.216667
Perlo,CN,44.333333,8.083333
Perosa Argentina,TO,44.957440,7.190914
Perosa Canavese,TO,45.397057,7.830819
Perrero,TO,44.938264,7.114644
Pertengo,VC,45.233333,8.416667
Pertusio,TO,45.356788,7.638501
Pessinetto,TO,45.289093,7.404162
Pettenasco,NO,45.830895,8.406299
Pettinengo,BI,45.612960,8.104070
Peveragno,CN,44.333333,7.616667
Pezzana,VC,45.261959,8.482279
Pezzolo Valle Uzzone,CN,44.533333,8.200000
Pianezza,TO,45.105847,7.543418
Pianfei,CN,44.372778,7.712500
Piasco,CN,44.563889,7.454722
Piatto,BI,45.620519,8.113438
Piea,AT,45.025000,8.071667
Piedicavallo,BI,45.700000,7.950000
Piedimulera,VB,46.023611,8.259167
Pietra Marazzi,AL,44.943611,8.669722
Pietraporzio,CN,44.350000,7.033333
Pieve Vergonte,VB,46.005833,8.269167
Pila,VC,45.770150,8.080970
Pinasca,TO,44.942640,7.229115
Pinerolo,TO,44.887309,7.331945
Pino d'Asti,AT,45.058333,7.987222
Pino Torinese,TO,45.039547,7.777125
Piobesi d'Alba,CN,44.733333,7.983333
Piobesi Torinese,TO,44.932943,7.610123
Piode,VC,45.766667,8.050000
Piossasco,TO,44.990555,7.463704
Piovà Massaia,AT,45.056111,8.051111
Piozzo,CN,44.516667,7.900000
Pisano,NO,45.794167,8.512778
Piscina,TO,44.919442,7.426212
Piverone,TO,45.446259,8.005722
Pocapaglia,CN,44.700000,7.883333
Pogno,NO,45.759444,8.383333
Poirino,TO,44.920845,7.846928
Pollone,BI,45.580700,8.007000
Polonghera,CN,44.800000,7.600000
Pomaretto,TO,44.955983,7.182779
Pomaro Monferrato,AL,45.063333,8.597222
Pombia,NO,45.650000,8.633333
Ponderano,BI,45.529060,8.050995
Pont Canavese,TO,45.420527,7.596855
Pontechianale,CN,44.616667,7.033333
Pontecurone,AL,44.961111,8.935000
Pontestura,AL,45.143333,8.334167
Ponti,AL,44.628889,8.366389
Ponzano Monferrato,AL,45.085833,8.266667
Ponzone,AL,44.589167,8.460278
Portacomaro,AT,44.957500,8.258056
Porte,TO,44.887293,7.267971
Portula,BI,45.674761,8.179458
Postua,VC,45.716667,8.233333
Pozzol Groppo,AL,44.878889,9.030833
Pozzolo Formigaro,AL,44.796111,8.785833
Pradleves,CN,44.416667,7.283333
Pragelato,TO,45.016217,6.942453
Prali,TO,44.889287,7.048861
Pralormo,TO,44.859744,7.901431
Pralungo,BI,45.592148,8.037924
Pramollo,TO,44.904484,7.211400
Prarolo,VC,45.282293,8.478118
Prarostino,TO,44.865792,7.268223
Prasco,AL,44.640278,8.553056
Prascorsano,TO,45.367754,7.616915
Pratiglione,TO,45.352753,7.596015
Prato Sesia,NO,45.650000,8.383333
Pray,BI,45.683333,8.216667
Prazzo,CN,44.483333,7.050000
Predosa,AL,44.752222,8.656389
Premeno,VB,45.980400,8.605000
Premia,VB,46.266667,8.333333
Premosello-Chiovenda,VB,46.000000,8.333333
Priero,CN,44.383333,8.100000
Priocca,CN,44.783333,8.066667
Priola,CN,44.244780,8.021490
Prunetto,CN,44.483333,8.150000
Quagliuzzo,TO,45.426757,7.781617
Quaranti,AT,44.751944,8.450278
Quaregna Cerreto,BI,45.576556,8.164833
Quargnento,AL,44.945833,8.488056
Quarna Sopra,VB,45.873889,8.373056
Quarna Sotto,VB,45.869444,8.363333
Quarona,VC,45.757869,8.265721
Quassolo,TO,45.524529,7.833132
Quattordio,AL,44.897222,8.406111
Quincinetto,TO,45.562960,7.807315
Quinto Vercellese,VC,45.383333,8.366667
Racconigi,CN,44.766667,7.683333
Rassa,VC,45.766667,8.016667
Re,VB,46.130556,8.544167
Reano,TO,45.052056,7.430403
Recetto,NO,45.466667,8.433333
Refrancore,AT,44.937222,8.341944
Revello,CN,44.650000,7.383333
Revigliasco d'Asti,AT,44.858611,8.161389
Ribordone,TO,45.432040,7.501950
Ricaldone,AL,44.733333,8.469167
Rifreddo,CN,44.650000,7.350000
Rimella,VC,45.900000,8.183333
Rittana,CN,44.350000,7.400000
Riva presso Chieri,TO,44.986444,7.869471
Rivalba,TO,45.118350,7.888125
Rivalta Bormida,AL,44.710833,8.552778
Rivalta di Torino,TO,45.034045,7.518419
Rivara,TO,45.332553,7.632916
Rivarolo Canavese,TO,45.331216,7.717134
Rivarone,AL,44.977778,8.716667
Rivarossa,TO,45.250497,7.717727
Rive,VC,45.216667,8.416667
Rivoli,TO,45.069715,7.517676
Roaschia,CN,44.266667,7.450000
Roascio,CN,44.416667,8.033333
Roasio,VC,45.597533,8.290208
Roatto,AT,44.953056,8.028056
Robassomero,TO,45.200049,7.568917
Robella,AT,45.101652,8.101930
Robilante,CN,44.300000,7.516667
Roburent,CN,44.316667,7.883333
Rocca Canavese,TO,45.308854,7.575863
Rocca Cigliè,CN,44.450000,7.950000
Rocca d'Arazzo,AT,44.873056,8.285833
Rocca de' Baldi,CN,44.423633,7.761136
Rocca Grimalda,AL,44.672500,8.649444
Roccabruna,CN,44.500000,7.333333
Roccaforte Ligure,AL,44.678333,9.029722
Roccaforte Mondovì,CN,44.316667,7.750000
Roccasparvera,CN,44.333333,7.450000
Roccaverano,AT,44.593333,8.273333
Roccavione,CN,44.316667,7.483333
Rocchetta Belbo,CN,44.636111,8.175000
Rocchetta Ligure,AL,44.707500,9.051389
Rocchetta Palafea,AT,44.708333,8.346389
Rocchetta Tanaro,AT,44.859444,8.344167
Roddi,CN,44.683333,7.966667
Roddino,CN,44.583333,8.016667
Rodello,CN,44.628540,8.056838
Roletto,TO,44.924692,7.331324
Romagnano Sesia,NO,45.633333,8.383333
Romano Canavese,TO,45.388657,7.866520
Romentino,NO,45.466667,8.716667
Ronco Biellese,BI,45.581667,8.098611
Ronco Canavese,TO,45.499737,7.546855
Rondissone,TO,45.246775,7.965426
Ronsecco,VC,45.250000,8.283333
Roppolo,BI,45.421389,8.070556
Rorà,TO,44.792136,7.199017
Rosazza,BI,45.676667,7.977222
Rosignano Monferrato,AL,45.081389,8.400833
Rossa,VC,45.854649,8.121654
Rossana,CN,44.533333,7.433333
Rosta,TO,45.067945,7.465117
Roure,TO,45.001413,7.129432
Rovasenda,VC,45.533333,8.316667
Rubiana,TO,45.137946,7.384830
Rueglio,TO,45.468258,7.754616
Ruffia,CN,44.715426,7.601276
Sagliano Micca,BI,45.616667,8.050000
Sala Biellese,BI,45.508527,7.954102
Sala Monferrato,AL,45.076111,8.359722
Salasco,VC,45.317356,8.285632
Salassa,TO,45.358526,7.689239
Salbertrand,TO,45.072040,6.883205
Sale,AL,44.981667,8.810278
Sale delle Langhe,CN,44.400000,8.083333
Sale San Giovanni,CN,44.400033,8.078726
Salerano Canavese,TO,45.458058,7.851118
Sali Vercellese,VC,45.306806,8.314651
Saliceto,CN,44.416667,8.166667
Salmour,CN,44.583333,7.800000
Saluggia,VC,45.233333,8.016667
Salussola,BI,45.450000,8.116667
Saluzzo,CN,44.645278,7.490556
Salza di Pinerolo,TO,44.940652,7.053245
Sambuco,CN,44.333333,7.083333
Samone,TO,46.081570,11.522780
Sampeyre,CN,44.583333,7.183333
San Benedetto Belbo,CN,44.500000,8.050000
San Benigno Canavese,TO,45.227052,7.785021
San Bernardino Verbano,VB,45.950000,8.516667
San Carlo Canavese,TO,45.247826,7.610843
San Colombano Belmonte,TO,45.382254,7.621015
San Cristoforo,AL,44.693333,8.751111
San Damiano d'Asti,AT,44.834444,8.064722
San Damiano Macra,CN,44.488333,7.257500
San Didero,TO,45.135444,7.213011
San Francesco al Campo,TO,45.226467,7.657165
San Germano Chisone,TO,44.898550,7.241175
San Germano Vercellese,VC,45.350000,8.250000
San Giacomo Vercellese,VC,45.500000,8.333333
San Gillio,TO,45.142748,7.535817
San Giorgio Canavese,TO,45.334155,7.796819
San Giorgio Monferrato,AL,45.107685,8.413055
San Giorgio Scarampi,AT,44.611944,8.243611
San Giorio di Susa,TO,45.127982,7.177985
San Giusto Canavese,TO,45.316667,7.816667
San Martino Alfieri,AT,44.818889,8.111111
San Martino Canavese,TO,45.400000,7.816667
San Marzano Oliveto,AT,44.755278,8.296389
San Maurizio Canavese,TO,45.217050,7.630520
San Maurizio d'Opaglio,NO,45.778000,8.387987
San Mauro Torinese,TO,45.103889,7.753611
San Michele Mondovì,CN,44.383333,7.900000
San Nazzaro Sesia,NO,45.433333,8.416667
San Paolo Solbrito,AT,44.951667,7.971667
San Pietro Mosezzo,NO,45.450000,8.550000
San Pietro Val Lemina,TO,44.933886,7.292996
San Ponso,TO,45.350000,7.666667
San Raffaele Cimena,TO,45.150000,7.850000
San Salvatore M.,AL,44.994154,8.565942
San Sebastiano Curone,AL,44.787500,9.065833
San Sebastiano da Po,TO,45.161259,7.941672
San Secondo di Pinerolo,TO,44.866667,7.300000
Sandigliano,BI,45.512715,8.076270
Sanfrè,CN,44.750000,7.800000
Sanfront,CN,44.650000,7.316667
Sangano,TO,45.026144,7.448118
Sant'Agata Fossili,AL,44.785833,8.922222
Sant'Albano Stura,CN,44.500371,7.724899
Sant'Ambrogio di Torino,TO,45.100000,7.366667
Sant'Antonino di Susa,TO,45.107069,7.272267
Santa Maria Maggiore,VB,46.133333,8.466667
Santa Vittoria d'Alba,CN,44.700000,7.933333
Santena,TO,44.950000,7.783333
Santhià,VC,45.366667,8.166667
Santo Stefano Belbo,CN,44.700000,8.233333
Santo Stefano Roero,CN,44.783333,7.950000
Sardigliano,AL,44.753889,8.906389
Sarezzano,AL,44.868889,8.914167
Sauze d'Oulx,TO,45.026667,6.858056
Sauze di Cesana,TO,44.933333,6.866667
Savigliano,CN,44.650000,7.633333
Scagnello,CN,44.333333,7.983333
Scalenghe,TO,44.892700,7.493611
Scarmagno,TO,45.383333,7.833333
Scarnafigi,CN,44.683333,7.566667
Sciolze,TO,45.100000,7.883333
Scopa,VC,45.791852,8.112990
Scopello,VC,45.766667,8.100000
Scurzolengo,AT,44.965833,8.280278
Serole,AT,44.555000,8.260833
Serralunga d'Alba,CN,44.616667,8.000000
Serralunga di Crea,AL,45.101111,8.283056
Serravalle Langhe,CN,44.566667,8.066667
Serravalle Scrivia,AL,44.722500,8.860278
Serravalle Sesia,VC,45.683333,8.316667
Sessame,AT,44.671667,8.337778
Sestriere,TO,44.958226,6.878825
Settime,AT,44.962778,8.115278
Settimo Rottaro,TO,45.400000,8.000000
Settimo Torinese,TO,45.133333,7.766667
Settimo Vittone,TO,45.550000,7.833333
Sezzadio,AL,44.785833,8.573611
Sillavengo,NO,45.516667,8.433333
Silvano d'Orba,AL,44.687778,8.676667
Sinio,CN,44.600000,8.016667
Sizzano,NO,45.583333,8.433333
Soglio,AT,44.997222,8.079444
Solero,AL,44.919167,8.508611
Solonghello,AL,45.130000,8.284167
Somano,CN,44.533333,8.000000
Sommariva del Bosco,CN,44.766667,7.783333
Sommariva Perno,CN,44.750000,7.900000
Sordevolo,BI,45.574400,7.974500
Soriso,NO,45.741111,8.410556
Sostegno,BI,45.652854,8.269701
Sozzago,NO,45.400000,8.716667
Sparone,TO,45.416667,7.550000
Spigno Monferrato,AL,44.544167,8.335000
Spineto Scrivia,AL,44.838333,8.874722
Stazzano,AL,44.727395,8.867729
Strambinello,TO,45.423058,7.768563
Strambino,TO,45.383333,7.883333
Stresa,VB,45.883611,8.539444
Strevi,AL,44.699167,8.522778
Strona,BI,45.616400,8.168200
Stroppiana,VC,45.231111,8.454722
Stroppo,CN,44.500000,7.133333
Suno,NO,45.633333,8.533333
Susa,TO,45.133333,7.050000
Tagliolo Monferrato,AL,44.639167,8.666944
Tarantasca,CN,44.500000,7.550000
Tassarolo,AL,44.729444,8.772500
Tavagnasco,TO,45.550000,7.816667
Tavigliano,BI,45.669309,8.013837
Terdobbiate,NO,45.383333,8.700000
Ternengo,BI,45.589455,8.116769
Terruggia,AL,45.083333,8.444167
Terzo,AL,44.671389,8.422778
Ticineto,AL,45.097222,8.552778
Tigliole,AT,44.887222,8.077778
Toceno,VB,46.143611,8.467222
Tollegno,BI,45.583333,8.050000
Tonco,AT,45.025278,8.191111
Tori,TO,45.067755,7.682489
Tornaco,NO,45.350000,8.716667
Torrazza Piemonte,TO,45.216667,7.966667
Torrazzo,BI,45.498380,7.953648
Torre Bormida,CN,44.566667,8.150000
Torre Canavese,TO,45.399120,7.755812
Torre Mondovì,CN,44.350000,7.900000
Torre Pellice,TO,44.820278,7.223333
Torre San Giorgio,CN,44.729501,7.529885
Torresina,CN,44.433333,8.033333
Tortona,AL,44.894167,8.865556
Trana,TO,45.033333,7.416667
Trarego Viggiona,VB,46.032100,8.690860
Trasquera,VB,46.212778,8.214167
Traversella,TO,45.516667,7.750000
Traves,TO,45.266667,7.433333
Trecate,NO,45.433333,8.733333
Treiso,CN,44.689222,8.086972
Treville,AL,45.097778,8.360556
Trezzo Tinella,CN,44.683333,8.100000
Tricerro,VC,45.233333,8.333333
Trinità,CN,44.508277,7.757897
Trino,VC,45.195278,8.296111
Trisobbio,AL,44.662500,8.587222
Trofarello,TO,44.977125,7.743803
Trontano,VB,46.122222,8.333333
Tronzano Vercellese,VC,45.350000,8.166667
Usseaux,TO,45.050000,7.033333
Usseglio,TO,45.233333,7.216667
Vaglio Serra,AT,44.797222,8.340000
Vaie,TO,45.102340,7.289410
Val della Torre,TO,45.155150,7.445020
Val di Chy,TO,45.461125,7.792830
Valchiusa,TO,45.520180,7.730770
Valdengo,BI,45.566783,8.134149
Valdieri,CN,44.283333,7.400000
Valdilana,BI,45.657127,8.150515
Valduggia,VC,45.733333,8.333333
Valenza,AL,45.014025,8.645821
Valfenera,AT,44.902778,7.965278
Valgioie,TO,45.083333,7.333333
Valgrana,CN,44.416667,7.383333
Vallanzengo,BI,45.648604,8.113356
Valle Cannobina,VB,46.071667,8.607222
Valle San Nicolao,BI,45.606060,8.140931
Vallo Torinese,TO,45.228863,7.486200
Valloriate,CN,44.333333,7.366667
Valmacca,AL,45.101111,8.584167
Valperga,TO,45.366667,7.650000
Valprato Soana,TO,45.516667,7.550000
Valstrona,VB,45.906944,8.340000
Vanzone con San Carlo,VB,45.988010,8.131480
Vaprio d'Agogna,NO,45.600000,8.550000
Varallo,VC,45.813830,8.258140
Varallo Pombia,NO,45.666667,8.633333
Varisella,TO,45.210057,7.489448
Varzo,VB,46.207500,8.253333
Vauda Canavese,TO,45.280146,7.625583
Veglio,BI,45.640565,8.114120
Venaria Reale,TO,45.116667,7.633333
Venasca,CN,44.566667,7.400000
Venaus,TO,45.150000,7.016667
Verbania,VB,45.922778,8.551944
Vercelli,VC,45.555400,8.346300
Verduno,CN,44.666667,7.933333
Vernante,CN,44.250000,7.533333
Verolengo,TO,45.183333,7.966667
Verrone,BI,45.508240,8.115140
Verrua Savoia,TO,45.150000,8.100000
Verzuolo,CN,44.600000,7.483333
Vesime,AT,44.636667,8.228333
Vespolate,NO,45.350000,8.666667
Vestignè,TO,45.383333,7.950000
Vezza d'Alba,CN,44.766667,8.000000
Viale,AT,45.001111,8.051111
Vialfrè,TO,45.383333,7.816667
Viarigi,AT,44.981389,8.358333
Vicoforte,CN,44.366667,7.850000
Vicolungo,NO,45.483333,8.466667
Vidracco,TO,45.433333,7.750000
Vigliano Biellese,BI,45.561667,8.111667
Vigliano d'Asti,AT,44.835000,8.230278
Vignale Monferrato,AL,45.012222,8.397222
Vignole Borbera,AL,44.710947,8.903636
Vignolo,CN,44.363640,7.472080
Vignone,VB,45.959300,8.564300
Vigone,TO,44.850000,7.500000
Viguzzolo,AL,44.905278,8.923611
Villa del Bosco,BI,45.620500,8.280800
Villa San Secondo,AT,45.007500,8.134722
Villadeati,AL,45.073333,8.168889
Villadossola,VB,46.073611,8.266944
Villafalletto,CN,44.550000,7.533333
Villafranca d'Asti,AT,44.912778,8.032778
Villafranca Piemonte,TO,44.783333,7.500000
Villalvernia,AL,44.816389,8.858333
Villamiroglio,AL,45.135556,8.172222
Villanova Biellese,BI,45.481700,8.194200
Villanova Canavese,TO,45.235182,7.547521
Villanova d'Asti,AT,44.942778,7.938333
Villanova Mondovì,CN,44.350000,7.766667
Villanova Monferrato,AL,45.183889,8.480278
Villanova Solaro,CN,44.730833,7.575278
Villar Dora,TO,45.116667,7.383333
Villar Focchiardo,TO,45.116667,7.233333
Villar Pellice,TO,44.800000,7.166667
Villar Perosa,TO,44.916667,7.250000
Villar San Costanzo,CN,44.483333,7.383333
Villarbasse,TO,45.050000,7.466667
Villarboit,VC,45.433333,8.333333
Villareggia,TO,45.309900,7.976700
Villaromagnano,AL,44.850556,8.888889
Villastellone,TO,44.916667,7.750000
Villata,VC,45.387762,8.432632
Villette,VB,46.132778,8.535278
Vinadio,CN,44.300000,7.166667
Vinchio,AT,44.811944,8.321944
Vinovo,TO,44.950000,7.633333
Vinzaglio,NO,45.316667,8.516667
Viola,CN,44.283333,7.966667
Virle Piemonte,TO,44.866667,7.566667
Vische,TO,45.333333,7.950000
Visone,AL,44.662778,8.501667
Vistrorio,TO,45.433333,7.766667
Viù,TO,45.238333,7.375556
Viverone,BI,45.424722,8.054444
Vocca,VC,45.833333,8.200000
Vogogna,VB,46.007778,8.293611
Volpedo,AL,44.891111,8.982778
Volpeglino,AL,44.893889,8.960556
Volpiano,TO,45.200000,7.783333
Voltaggio,AL,44.622778,8.844167
Volvera,TO,44.950000,7.500000
Vottignasco,CN,44.566667,7.583333
Zimone,BI,45.450762,8.040143
Zubiena,BI,45.492939,7.997202
Zumaglia,BI,45.593056,8.089444
