name,province,latitude,longitude
Oricola,AQ,42.050278,13.039528
Orsogna,CH,42.216667,14.283333
Ortona,CH,42.355658,14.403594
Ortona dei Marsi,AQ,41.998333,13.728889
Ortucchio,AQ,41.956111,13.646667
Ovindoli,AQ,42.138056,13.516944
Pacentro,AQ,42.050430,13.991510
Paglieta,CH,42.166667,14.500000
Palena,CH,41.981667,14.134167
Palmoli,CH,41.939444,14.581389
Palombaro,CH,42.123230,14.229890
Pennadomo,CH,42.000000,14.316667
Pennapiedimonte,CH,42.152092,14.194775
Penne,PE,42.450000,13.916667
Perano,CH,42.100000,14.400000
Pereto,AQ,42.060556,13.097444
Pescara,PE,42.464278,14.214189
Pescasseroli,AQ,41.805000,13.789722
Pescina,AQ,42.026389,13.658889
Pescocostanzo,AQ,41.887222,14.066389
Pescosansonesco,PE,42.250000,13.883333
Pettorano sul Gizio,AQ,41.975556,13.959722
Pianella,PE,42.400000,14.050000
Picciano,PE,42.475556,13.989444
Pietraferrazzana,CH,41.966667,14.366667
Pietranico,PE,42.283333,13.916667
Pizzoferrato,CH,41.916667,14.233333
Pizzoli,AQ,42.436030,13.298860
Poggio Picenze,AQ,42.320610,13.540360
Poggiofiorito,CH,42.250000,14.316667
Pollutri,CH,42.133333,14.600000
Popoli Terme,PE,42.170833,13.831667
Prata d'Ansidonia,AQ,42.278889,13.609167
Pratola Peligna,AQ,42.099167,13.874722
Pretoro,CH,42.216303,14.143039
Prezza,AQ,42.060278,13.835556
Quadri,CH,41.924020,14.287680
Raiano,AQ,42.103333,13.815556
Rapino,CH,42.211033,14.187358
Ripa Teatina,CH,42.350000,14.233333
Rivisondoli,AQ,41.871111,14.067500
Rocca di Botte,AQ,42.027222,13.068611
Rocca di Cambio,AQ,42.237222,13.490000
Rocca di Mezzo,AQ,42.205833,13.520278
Rocca Pia,AQ,41.934444,13.977778
Rocca San Giovanni,CH,42.250000,14.466667
Roccacasale,AQ,42.123889,13.888889
Roccamontepiano,CH,42.244728,14.127325
Roccamorice,PE,42.216667,14.033333
Roccaraso,AQ,41.846647,14.078528
Roccascalegna,CH,42.062172,14.306525
Roccaspinalveti,CH,41.933333,14.466667
Roio del Sangro,CH,41.915782,14.372797
Rosciano,PE,42.322270,14.045550
Rosello,CH,41.900000,14.350000
Salle,PE,42.177040,13.959590
San Benedetto dei Marsi,AQ,42.007600,13.623810
San Benedetto in P.,AQ,42.182956,13.769478
San Buono,CH,41.983333,14.566667
San Demetrio ne' V.,AQ,42.294460,13.536544
San Giovanni Lipioni,CH,41.850000,14.566667
San Giovanni Teatino,CH,42.422222,14.186667
San Martino sulla M.,CH,42.220629,14.221307
San Pio delle Camere,AQ,42.287222,13.658611
San Salvo,CH,42.045519,14.731522
San Valentino in AC,PE,42.206519,13.989237
San Vincenzo Valle Roveto,AQ,41.845200,13.535900
San Vito Chietino,CH,42.300000,14.450000
Sant'Eufemia a Maiella,PE,42.116667,14.016667
Sant'Eusanio del Sangro,CH,42.166667,14.333333
Sant'Eusanio Forconese,AQ,42.288389,13.524438
Santa Maria Imbaro,CH,42.216667,14.450000
Sante Marie,AQ,42.104444,13.201389
Santo Stefano di Sessanio,AQ,42.343900,13.644200
Scafa,PE,42.265750,13.996650
Scanno,AQ,41.902642,13.879894
Scerni,CH,42.116667,14.566667
Schiavi di Abruzzo,CH,41.816036,14.484783
Scontrone,AQ,41.748333,14.040278
Scoppito,AQ,42.373889,13.255833
Scurcola Marsicana,AQ,42.064167,13.340000
Secinaro,AQ,42.153889,13.681667
Serramonacesca,PE,42.248492,14.093270
Spoltore,PE,42.455010,14.139880
Sulmona,AQ,42.048025,13.926198
Tagliacozzo,AQ,42.069444,13.254722
Taranta Peligna,CH,42.016667,14.166667
Tione degli Abruzzi,AQ,42.205000,13.636667
Tocco da Casauria,PE,42.216667,13.916667
Tollo,CH,42.345420,14.323600
Torino di Sangro,CH,42.183333,14.533333
Tornareccio,CH,42.033333,14.416667
Tornimparte,AQ,42.290070,13.300920
Torre de' Passeri,PE,42.253663,13.933495
Torrebruna,CH,41.866667,14.533333
Torrevecchia Teatina,CH,42.394256,14.232871
Torricella Peligna,CH,42.016667,14.266667
Trasacco,AQ,41.957778,13.535278
Treglio,CH,42.266667,14.416667
Tufillo,CH,41.916667,14.616667
Turrivalignani,PE,42.266667,14.033333
Vacri,CH,42.297839,14.232700
Vasto,CH,42.111589,14.708219
Vicoli,PE,42.333333,13.900000
Villa Celiera,PE,42.380169,13.859156
Villa Sant'Angelo,AQ,42.271389,13.538056
Villa Santa Lucia dA,AQ,42.333462,13.777435
Villa Santa Maria,CH,41.950000,14.350000
Villalago,AQ,41.935833,13.842778
Villalfonsina,CH,42.166667,14.566667
Villamagna,CH,42.329840,14.236890
Villavallelonga,AQ,41.872500,13.622222
Villetta Barrea,AQ,41.776667,13.939444
Vittorito,AQ,42.128056,13.817500
